2025-07-27 19:57:14 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 80, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints2/unet/20250727_195714_bce_dice_80patches', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'bce_dice_80patches', 'timestamp': '20250727_195714'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-27 19:57:14 INFO Experiment name: bce_dice_80patches
2025-07-27 19:57:14 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-27 20:00:07 INFO Epoch 001 | Train Loss: 0.4489 | Val Loss: 0.3670 | Dice: 0.4403 | clDice: 0.4765 | IoU: 0.2828 | Tversky: 0.4403 | Hausdorff: 271.0355 | HD95: 64.1710 | LR: 0.001000
2025-07-27 20:31:39 INFO Epoch 012 | Train Loss: 0.3657 | Val Loss: 0.3393 | Dice: 0.4829 | clDice: 0.5255 | IoU: 0.3188 | Tversky: 0.4829 | Hausdorff: 241.3197 | HD95: 41.7902 | LR: 0.001000
2025-07-27 20:34:30 INFO Epoch 013 | Train Loss: 0.3676 | Val Loss: 0.3343 | Dice: 0.4911 | clDice: 0.5370 | IoU: 0.3260 | Tversky: 0.4911 | Hausdorff: 260.2352 | HD95: 36.4573 | LR: 0.001000
2025-07-27 20:37:23 INFO Epoch 014 | Train Loss: 0.3651 | Val Loss: 0.3382 | Dice: 0.4911 | clDice: 0.5413 | IoU: 0.3259 | Tversky: 0.4911 | Hausdorff: 238.3824 | HD95: 34.6343 | LR: 0.001000
2025-07-27 20:40:16 INFO Epoch 015 | Train Loss: 0.3625 | Val Loss: 0.3372 | Dice: 0.4858 | clDice: 0.5318 | IoU: 0.3213 | Tversky: 0.4858 | Hausdorff: 231.5523 | HD95: 38.5622 | LR: 0.001000
2025-07-27 20:43:07 INFO Epoch 016 | Train Loss: 0.3635 | Val Loss: 0.3370 | Dice: 0.4868 | clDice: 0.5318 | IoU: 0.3222 | Tversky: 0.4868 | Hausdorff: 244.2997 | HD95: 32.3459 | LR: 0.001000
2025-07-27 20:46:00 INFO Epoch 017 | Train Loss: 0.3623 | Val Loss: 0.3349 | Dice: 0.4925 | clDice: 0.5451 | IoU: 0.3271 | Tversky: 0.4925 | Hausdorff: 228.2059 | HD95: 33.0417 | LR: 0.001000
2025-07-27 20:48:51 INFO Epoch 018 | Train Loss: 0.3618 | Val Loss: 0.3333 | Dice: 0.4976 | clDice: 0.5525 | IoU: 0.3317 | Tversky: 0.4976 | Hausdorff: 242.8945 | HD95: 33.5096 | LR: 0.001000
2025-07-27 20:51:38 INFO Epoch 019 | Train Loss: 0.3597 | Val Loss: 0.3368 | Dice: 0.4915 | clDice: 0.5410 | IoU: 0.3265 | Tversky: 0.4915 | Hausdorff: 241.4523 | HD95: 38.2289 | LR: 0.001000
2025-07-27 20:54:32 INFO Epoch 020 | Train Loss: 0.3594 | Val Loss: 0.3375 | Dice: 0.4890 | clDice: 0.5358 | IoU: 0.3242 | Tversky: 0.4890 | Hausdorff: 248.9627 | HD95: 32.7290 | LR: 0.001000
2025-07-27 20:57:27 INFO Epoch 021 | Train Loss: 0.3595 | Val Loss: 0.3381 | Dice: 0.4882 | clDice: 0.5367 | IoU: 0.3232 | Tversky: 0.4882 | Hausdorff: 234.3042 | HD95: 34.5496 | LR: 0.001000
2025-07-27 21:00:18 INFO Epoch 022 | Train Loss: 0.3591 | Val Loss: 0.3350 | Dice: 0.4930 | clDice: 0.5409 | IoU: 0.3274 | Tversky: 0.4930 | Hausdorff: 234.8881 | HD95: 30.8451 | LR: 0.001000
2025-07-27 21:03:12 INFO Epoch 023 | Train Loss: 0.3548 | Val Loss: 0.3373 | Dice: 0.4902 | clDice: 0.5337 | IoU: 0.3250 | Tversky: 0.4902 | Hausdorff: 285.2835 | HD95: 26.5197 | LR: 0.001000
2025-07-27 21:06:03 INFO Epoch 024 | Train Loss: 0.3567 | Val Loss: 0.3346 | Dice: 0.4932 | clDice: 0.5424 | IoU: 0.3278 | Tversky: 0.4932 | Hausdorff: 475.4737 | HD95: 30.2791 | LR: 0.001000
2025-07-27 21:08:53 INFO Epoch 025 | Train Loss: 0.3539 | Val Loss: 0.3429 | Dice: 0.4749 | clDice: 0.5128 | IoU: 0.3119 | Tversky: 0.4749 | Hausdorff: 241.8765 | HD95: 33.2170 | LR: 0.001000
2025-07-27 21:11:48 INFO Epoch 026 | Train Loss: 0.3532 | Val Loss: 0.3375 | Dice: 0.4838 | clDice: 0.5261 | IoU: 0.3196 | Tversky: 0.4838 | Hausdorff: 225.4709 | HD95: 35.0823 | LR: 0.001000
2025-07-27 21:14:39 INFO Epoch 027 | Train Loss: 0.3527 | Val Loss: 0.3480 | Dice: 0.4678 | clDice: 0.5058 | IoU: 0.3057 | Tversky: 0.4678 | Hausdorff: 291.4539 | HD95: 30.9507 | LR: 0.001000
2025-07-27 21:17:29 INFO Early stopping at epoch 28 | Best Dice: 0.4976 at epoch 18
2025-07-27 21:18:00 INFO Test Loss: 0.3333 | Dice: 0.4976 | clDice: 0.5525 | IoU: 0.3317 | Tversky: 0.4976 | Hausdorff: 242.8945 | HD95: 33.5096
