2025-07-23 07:20:53 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints/unet/20250723_072053_unet_efficientnet-b4_clahe', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_efficientnet-b4_clahe', 'timestamp': '20250723_072053'}, 'test': {'batch_size': 1}, 'loss': {'name': 'hausdorff', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 1, 'combined': 1}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-23 07:20:53 INFO Experiment name: unet_efficientnet-b4_clahe
2025-07-23 07:20:53 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-23 07:20:53 INFO Loading pretrained weights from Hugging Face hub (timm/resnest50d.in1k)
2025-07-23 07:20:54 INFO [timm/resnest50d.in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-07-23 07:20:54 INFO Converted input conv conv1.0 pretrained weights from 3 to 1 channel(s)
2025-07-23 07:20:54 INFO Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2025-07-23 07:23:33 INFO Epoch 001 | Train Loss: 17.5433 | Val Loss: 9.6917 | Dice: 0.3539 | clDice: 0.3982 | IoU: 0.2154 | Tversky: 0.3539 | Hausdorff: 331.3595 | HD95: 116.0619 | LR: 0.001000
2025-07-23 07:52:42 INFO Epoch 012 | Train Loss: 13.1463 | Val Loss: 8.5615 | Dice: 0.3882 | clDice: 0.4135 | IoU: 0.2414 | Tversky: 0.3882 | Hausdorff: 469.2263 | HD95: 132.2269 | LR: 0.001000
2025-07-23 07:55:20 INFO Epoch 013 | Train Loss: 12.9878 | Val Loss: 8.5588 | Dice: 0.4242 | clDice: 0.4562 | IoU: 0.2697 | Tversky: 0.4242 | Hausdorff: 395.9057 | HD95: 99.4566 | LR: 0.001000
2025-07-23 07:57:52 INFO Epoch 014 | Train Loss: 12.9955 | Val Loss: 8.5935 | Dice: 0.3957 | clDice: 0.4261 | IoU: 0.2469 | Tversky: 0.3957 | Hausdorff: 467.2136 | HD95: 124.7669 | LR: 0.001000
2025-07-23 08:00:39 INFO Epoch 015 | Train Loss: 12.9513 | Val Loss: 8.5629 | Dice: 0.3661 | clDice: 0.3890 | IoU: 0.2243 | Tversky: 0.3661 | Hausdorff: 393.2508 | HD95: 144.3760 | LR: 0.001000
2025-07-23 08:03:17 INFO Epoch 016 | Train Loss: 13.0835 | Val Loss: 8.5662 | Dice: 0.3847 | clDice: 0.4174 | IoU: 0.2382 | Tversky: 0.3847 | Hausdorff: 423.2262 | HD95: 144.8213 | LR: 0.001000
2025-07-23 08:05:52 INFO Epoch 017 | Train Loss: 13.0420 | Val Loss: 8.6354 | Dice: 0.2777 | clDice: 0.2915 | IoU: 0.1616 | Tversky: 0.2777 | Hausdorff: 593.3938 | HD95: 220.6823 | LR: 0.001000
2025-07-23 08:08:28 INFO Epoch 018 | Train Loss: 12.9086 | Val Loss: 8.5558 | Dice: 0.3953 | clDice: 0.4217 | IoU: 0.2464 | Tversky: 0.3953 | Hausdorff: 376.7321 | HD95: 130.4106 | LR: 0.001000
2025-07-23 08:11:10 INFO Epoch 019 | Train Loss: 12.7928 | Val Loss: 8.5474 | Dice: 0.3880 | clDice: 0.4183 | IoU: 0.2409 | Tversky: 0.3880 | Hausdorff: 468.6716 | HD95: 151.7275 | LR: 0.001000
2025-07-23 08:13:50 INFO Epoch 020 | Train Loss: 13.0094 | Val Loss: 8.5385 | Dice: 0.4159 | clDice: 0.4479 | IoU: 0.2628 | Tversky: 0.4159 | Hausdorff: 307.3978 | HD95: 105.1625 | LR: 0.001000
2025-07-23 08:16:31 INFO Epoch 021 | Train Loss: 12.9305 | Val Loss: 8.5339 | Dice: 0.4042 | clDice: 0.4324 | IoU: 0.2538 | Tversky: 0.4042 | Hausdorff: 430.7448 | HD95: 131.5533 | LR: 0.001000
2025-07-23 08:19:10 INFO Epoch 022 | Train Loss: 13.0415 | Val Loss: 8.5257 | Dice: 0.4497 | clDice: 0.4909 | IoU: 0.2904 | Tversky: 0.4497 | Hausdorff: 304.7587 | HD95: 84.2936 | LR: 0.001000
2025-07-23 08:21:45 INFO Epoch 023 | Train Loss: 13.0194 | Val Loss: 8.5547 | Dice: 0.3867 | clDice: 0.4126 | IoU: 0.2402 | Tversky: 0.3867 | Hausdorff: 413.1746 | HD95: 114.5760 | LR: 0.001000
2025-07-23 08:24:30 INFO Epoch 024 | Train Loss: 12.6382 | Val Loss: 8.3019 | Dice: 0.4096 | clDice: 0.4443 | IoU: 0.2585 | Tversky: 0.4096 | Hausdorff: 324.1506 | HD95: 107.6308 | LR: 0.001000
2025-07-23 08:27:16 INFO Epoch 025 | Train Loss: 13.0721 | Val Loss: 8.2447 | Dice: 0.4019 | clDice: 0.4383 | IoU: 0.2516 | Tversky: 0.4019 | Hausdorff: 350.8730 | HD95: 137.3272 | LR: 0.001000
2025-07-23 08:29:52 INFO Epoch 026 | Train Loss: 12.8695 | Val Loss: 8.5463 | Dice: 0.4020 | clDice: 0.4291 | IoU: 0.2520 | Tversky: 0.4020 | Hausdorff: 319.4237 | HD95: 107.5126 | LR: 0.001000
2025-07-23 08:32:24 INFO Epoch 027 | Train Loss: 12.9172 | Val Loss: 8.5279 | Dice: 0.3986 | clDice: 0.4250 | IoU: 0.2494 | Tversky: 0.3986 | Hausdorff: 316.4321 | HD95: 112.2873 | LR: 0.001000
2025-07-23 08:35:06 INFO Epoch 028 | Train Loss: 13.0479 | Val Loss: 8.5410 | Dice: 0.4147 | clDice: 0.4478 | IoU: 0.2630 | Tversky: 0.4147 | Hausdorff: 425.4431 | HD95: 132.3002 | LR: 0.001000
2025-07-23 08:37:45 INFO Epoch 029 | Train Loss: 13.0208 | Val Loss: 8.5295 | Dice: 0.4219 | clDice: 0.4553 | IoU: 0.2676 | Tversky: 0.4219 | Hausdorff: 329.1902 | HD95: 107.6465 | LR: 0.001000
2025-07-23 08:40:23 INFO Epoch 030 | Train Loss: 12.7985 | Val Loss: 8.5433 | Dice: 0.3959 | clDice: 0.4291 | IoU: 0.2471 | Tversky: 0.3959 | Hausdorff: 365.8890 | HD95: 132.2961 | LR: 0.001000
2025-07-23 08:42:55 INFO Epoch 031 | Train Loss: 12.4556 | Val Loss: 8.3298 | Dice: 0.3929 | clDice: 0.4230 | IoU: 0.2449 | Tversky: 0.3929 | Hausdorff: 430.3256 | HD95: 143.1326 | LR: 0.001000
2025-07-23 08:45:29 INFO Epoch 032 | Train Loss: 12.4203 | Val Loss: 8.5414 | Dice: 0.4121 | clDice: 0.4439 | IoU: 0.2599 | Tversky: 0.4121 | Hausdorff: 375.8817 | HD95: 102.9251 | LR: 0.001000
2025-07-23 08:47:59 INFO Epoch 033 | Train Loss: 12.9547 | Val Loss: 8.5232 | Dice: 0.4292 | clDice: 0.4622 | IoU: 0.2738 | Tversky: 0.4292 | Hausdorff: 334.0580 | HD95: 100.1632 | LR: 0.001000
2025-07-23 08:50:35 INFO Epoch 034 | Train Loss: 12.8118 | Val Loss: 8.5283 | Dice: 0.4146 | clDice: 0.4490 | IoU: 0.2617 | Tversky: 0.4146 | Hausdorff: 306.8036 | HD95: 98.6771 | LR: 0.001000
2025-07-23 08:53:09 INFO Early stopping at epoch 35 | Best Dice: 0.4497 at epoch 25
2025-07-23 08:53:45 INFO Test Loss: 8.2447 | Dice: 0.4019 | clDice: 0.4383 | IoU: 0.2516 | Tversky: 0.4019 | Hausdorff: 350.8730 | HD95: 137.3272
