2025-07-27 18:52:40 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 20, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints2/unet/20250727_185240_bce_dice_20patches', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'bce_dice_20patches', 'timestamp': '20250727_185240'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-27 18:52:40 INFO Experiment name: bce_dice_20patches
2025-07-27 18:52:40 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-27 18:53:53 INFO Epoch 001 | Train Loss: 0.5633 | Val Loss: 0.5291 | Dice: 0.3086 | clDice: 0.3835 | IoU: 0.1833 | Tversky: 0.3086 | Hausdorff: 752.0072 | HD95: 262.9147 | LR: 0.001000
2025-07-27 19:11:40 INFO Epoch 017 | Train Loss: 0.3785 | Val Loss: 0.3467 | Dice: 0.4739 | clDice: 0.5156 | IoU: 0.3110 | Tversky: 0.4739 | Hausdorff: 246.6446 | HD95: 45.3304 | LR: 0.001000
2025-07-27 19:12:48 INFO Epoch 018 | Train Loss: 0.3742 | Val Loss: 0.3453 | Dice: 0.4819 | clDice: 0.5326 | IoU: 0.3179 | Tversky: 0.4819 | Hausdorff: 245.6929 | HD95: 36.6674 | LR: 0.001000
2025-07-27 19:13:56 INFO Epoch 019 | Train Loss: 0.3752 | Val Loss: 0.3560 | Dice: 0.4714 | clDice: 0.5167 | IoU: 0.3087 | Tversky: 0.4714 | Hausdorff: 245.7839 | HD95: 39.1412 | LR: 0.001000
2025-07-27 19:15:01 INFO Epoch 020 | Train Loss: 0.3767 | Val Loss: 0.3511 | Dice: 0.4628 | clDice: 0.5053 | IoU: 0.3017 | Tversky: 0.4628 | Hausdorff: 263.1935 | HD95: 42.1167 | LR: 0.001000
2025-07-27 19:16:05 INFO Epoch 021 | Train Loss: 0.3725 | Val Loss: 0.3453 | Dice: 0.4765 | clDice: 0.5198 | IoU: 0.3135 | Tversky: 0.4765 | Hausdorff: 265.2722 | HD95: 46.7015 | LR: 0.001000
2025-07-27 19:17:10 INFO Epoch 022 | Train Loss: 0.3756 | Val Loss: 0.3438 | Dice: 0.4802 | clDice: 0.5262 | IoU: 0.3165 | Tversky: 0.4802 | Hausdorff: 261.8950 | HD95: 37.7952 | LR: 0.001000
2025-07-27 19:18:16 INFO Epoch 023 | Train Loss: 0.3755 | Val Loss: 0.3519 | Dice: 0.4611 | clDice: 0.4986 | IoU: 0.3001 | Tversky: 0.4611 | Hausdorff: 267.3010 | HD95: 36.3298 | LR: 0.001000
2025-07-27 19:19:21 INFO Epoch 024 | Train Loss: 0.3729 | Val Loss: 0.3426 | Dice: 0.4831 | clDice: 0.5311 | IoU: 0.3190 | Tversky: 0.4831 | Hausdorff: 240.2872 | HD95: 34.2827 | LR: 0.001000
2025-07-27 19:20:26 INFO Epoch 025 | Train Loss: 0.3764 | Val Loss: 0.3377 | Dice: 0.4892 | clDice: 0.5362 | IoU: 0.3243 | Tversky: 0.4892 | Hausdorff: 243.6697 | HD95: 28.5232 | LR: 0.001000
2025-07-27 19:21:30 INFO Epoch 026 | Train Loss: 0.3718 | Val Loss: 0.3437 | Dice: 0.4867 | clDice: 0.5403 | IoU: 0.3220 | Tversky: 0.4867 | Hausdorff: 242.7292 | HD95: 35.2747 | LR: 0.001000
2025-07-27 19:22:37 INFO Epoch 027 | Train Loss: 0.3731 | Val Loss: 0.3390 | Dice: 0.4915 | clDice: 0.5412 | IoU: 0.3263 | Tversky: 0.4915 | Hausdorff: 258.2839 | HD95: 40.2477 | LR: 0.001000
2025-07-27 19:23:40 INFO Epoch 028 | Train Loss: 0.3689 | Val Loss: 0.3440 | Dice: 0.4795 | clDice: 0.5274 | IoU: 0.3158 | Tversky: 0.4795 | Hausdorff: 246.4389 | HD95: 43.5792 | LR: 0.001000
2025-07-27 19:24:45 INFO Epoch 029 | Train Loss: 0.3690 | Val Loss: 0.3402 | Dice: 0.4857 | clDice: 0.5278 | IoU: 0.3214 | Tversky: 0.4857 | Hausdorff: 261.9400 | HD95: 39.2014 | LR: 0.001000
2025-07-27 19:25:50 INFO Epoch 030 | Train Loss: 0.3730 | Val Loss: 0.3393 | Dice: 0.4832 | clDice: 0.5297 | IoU: 0.3189 | Tversky: 0.4832 | Hausdorff: 242.4164 | HD95: 43.2200 | LR: 0.001000
2025-07-27 19:26:58 INFO Epoch 031 | Train Loss: 0.3686 | Val Loss: 0.3388 | Dice: 0.4856 | clDice: 0.5331 | IoU: 0.3212 | Tversky: 0.4856 | Hausdorff: 239.9860 | HD95: 33.1736 | LR: 0.001000
2025-07-27 19:28:02 INFO Epoch 032 | Train Loss: 0.3692 | Val Loss: 0.3453 | Dice: 0.4770 | clDice: 0.5238 | IoU: 0.3137 | Tversky: 0.4770 | Hausdorff: 239.7591 | HD95: 35.5622 | LR: 0.001000
2025-07-27 19:29:05 INFO Epoch 033 | Train Loss: 0.3696 | Val Loss: 0.3401 | Dice: 0.4859 | clDice: 0.5358 | IoU: 0.3215 | Tversky: 0.4859 | Hausdorff: 243.2634 | HD95: 33.8283 | LR: 0.001000
2025-07-27 19:30:10 INFO Epoch 034 | Train Loss: 0.3694 | Val Loss: 0.3456 | Dice: 0.4818 | clDice: 0.5327 | IoU: 0.3179 | Tversky: 0.4818 | Hausdorff: 261.5048 | HD95: 36.9126 | LR: 0.001000
2025-07-27 19:31:17 INFO Early stopping at epoch 35 | Best Dice: 0.4915 at epoch 25
2025-07-27 19:31:46 INFO Test Loss: 0.3377 | Dice: 0.4892 | clDice: 0.5362 | IoU: 0.3243 | Tversky: 0.4892 | Hausdorff: 243.6697 | HD95: 28.5232
