2025-08-16 16:30:51 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 8, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250816_163051_unet_resnet34_bce0.5_dice0.5', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_resnet34_bce0.5_dice0.5', 'timestamp': '20250816_163051'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.5, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-16 16:30:51 INFO Experiment name: unet_resnet34_bce0.5_dice0.5
2025-08-16 16:30:51 INFO ===== Fold 1 / 5 =====
2025-08-16 16:30:51 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 16:33:49 INFO Epoch 001 | Train Loss: 0.6118 | Val Loss: 0.6040 | Dice: 0.3551 | softDice: 0.1921 | clDice: 0.4015 | softclDice: 0.8329 | IoU: 0.2162 | Tversky: 0.3551 | Hausdorff: 446.6326 | HD95: 113.3949 | LR: 0.001000
2025-08-16 17:04:23 INFO Epoch 012 | Train Loss: 0.3736 | Val Loss: 0.5618 | Dice: 0.4623 | softDice: 0.4114 | clDice: 0.5110 | softclDice: 0.5315 | IoU: 0.3010 | Tversky: 0.4623 | Hausdorff: 398.2961 | HD95: 55.9740 | LR: 0.001000
2025-08-16 17:07:08 INFO Epoch 013 | Train Loss: 0.3748 | Val Loss: 0.5577 | Dice: 0.4780 | softDice: 0.4210 | clDice: 0.5224 | softclDice: 0.5166 | IoU: 0.3144 | Tversky: 0.4780 | Hausdorff: 231.6574 | HD95: 44.5729 | LR: 0.001000
2025-08-16 17:09:55 INFO Epoch 014 | Train Loss: 0.3697 | Val Loss: 0.5611 | Dice: 0.4812 | softDice: 0.4294 | clDice: 0.5290 | softclDice: 0.5112 | IoU: 0.3171 | Tversky: 0.4812 | Hausdorff: 221.2280 | HD95: 34.5548 | LR: 0.001000
2025-08-16 17:12:41 INFO Epoch 015 | Train Loss: 0.3710 | Val Loss: 0.5604 | Dice: 0.4725 | softDice: 0.4229 | clDice: 0.5212 | softclDice: 0.5183 | IoU: 0.3097 | Tversky: 0.4725 | Hausdorff: 247.6590 | HD95: 40.7596 | LR: 0.001000
2025-08-16 17:15:25 INFO Epoch 016 | Train Loss: 0.3700 | Val Loss: 0.5593 | Dice: 0.4703 | softDice: 0.4223 | clDice: 0.5175 | softclDice: 0.5159 | IoU: 0.3078 | Tversky: 0.4703 | Hausdorff: 232.3441 | HD95: 51.9625 | LR: 0.001000
2025-08-16 17:18:13 INFO Epoch 017 | Train Loss: 0.3679 | Val Loss: 0.5603 | Dice: 0.4700 | softDice: 0.4215 | clDice: 0.5150 | softclDice: 0.5222 | IoU: 0.3076 | Tversky: 0.4700 | Hausdorff: 227.0042 | HD95: 49.6145 | LR: 0.001000
2025-08-16 17:20:59 INFO Epoch 018 | Train Loss: 0.3699 | Val Loss: 0.5599 | Dice: 0.4731 | softDice: 0.4225 | clDice: 0.5195 | softclDice: 0.5149 | IoU: 0.3103 | Tversky: 0.4731 | Hausdorff: 233.3292 | HD95: 38.9729 | LR: 0.001000
2025-08-16 17:23:45 INFO Epoch 019 | Train Loss: 0.3695 | Val Loss: 0.5596 | Dice: 0.4803 | softDice: 0.4302 | clDice: 0.5283 | softclDice: 0.5071 | IoU: 0.3164 | Tversky: 0.4803 | Hausdorff: 233.2858 | HD95: 38.6655 | LR: 0.000500
2025-08-16 17:26:30 INFO Epoch 020 | Train Loss: 0.3622 | Val Loss: 0.5610 | Dice: 0.4742 | softDice: 0.4300 | clDice: 0.5202 | softclDice: 0.5109 | IoU: 0.3112 | Tversky: 0.4742 | Hausdorff: 385.5219 | HD95: 35.8291 | LR: 0.000500
2025-08-16 17:29:14 INFO Epoch 021 | Train Loss: 0.3620 | Val Loss: 0.5596 | Dice: 0.4815 | softDice: 0.4294 | clDice: 0.5269 | softclDice: 0.5110 | IoU: 0.3176 | Tversky: 0.4815 | Hausdorff: 240.2883 | HD95: 33.2278 | LR: 0.000500
2025-08-16 17:32:01 INFO Epoch 022 | Train Loss: 0.3604 | Val Loss: 0.5598 | Dice: 0.4859 | softDice: 0.4370 | clDice: 0.5346 | softclDice: 0.5015 | IoU: 0.3213 | Tversky: 0.4859 | Hausdorff: 221.7659 | HD95: 33.1874 | LR: 0.000500
2025-08-16 17:34:43 INFO Epoch 023 | Train Loss: 0.3617 | Val Loss: 0.5587 | Dice: 0.4815 | softDice: 0.4321 | clDice: 0.5279 | softclDice: 0.5077 | IoU: 0.3176 | Tversky: 0.4815 | Hausdorff: 235.0009 | HD95: 36.0557 | LR: 0.000500
2025-08-16 17:37:28 INFO Epoch 024 | Train Loss: 0.3591 | Val Loss: 0.5598 | Dice: 0.4805 | softDice: 0.4306 | clDice: 0.5278 | softclDice: 0.5059 | IoU: 0.3166 | Tversky: 0.4805 | Hausdorff: 232.6717 | HD95: 34.8088 | LR: 0.000500
2025-08-16 17:40:13 INFO Epoch 025 | Train Loss: 0.3593 | Val Loss: 0.5592 | Dice: 0.4821 | softDice: 0.4307 | clDice: 0.5323 | softclDice: 0.5054 | IoU: 0.3180 | Tversky: 0.4821 | Hausdorff: 352.9198 | HD95: 34.9204 | LR: 0.000250
2025-08-16 17:42:59 INFO Epoch 026 | Train Loss: 0.3590 | Val Loss: 0.5595 | Dice: 0.4761 | softDice: 0.4321 | clDice: 0.5215 | softclDice: 0.5089 | IoU: 0.3128 | Tversky: 0.4761 | Hausdorff: 383.4372 | HD95: 41.5492 | LR: 0.000250
2025-08-16 17:45:46 INFO Epoch 027 | Train Loss: 0.3549 | Val Loss: 0.5611 | Dice: 0.4798 | softDice: 0.4363 | clDice: 0.5261 | softclDice: 0.5040 | IoU: 0.3161 | Tversky: 0.4798 | Hausdorff: 382.5204 | HD95: 38.5219 | LR: 0.000250
2025-08-16 17:48:33 INFO Epoch 028 | Train Loss: 0.3540 | Val Loss: 0.5597 | Dice: 0.4803 | softDice: 0.4349 | clDice: 0.5259 | softclDice: 0.5055 | IoU: 0.3166 | Tversky: 0.4803 | Hausdorff: 262.8764 | HD95: 36.7702 | LR: 0.000250
2025-08-16 17:51:18 INFO Epoch 029 | Train Loss: 0.3536 | Val Loss: 0.5612 | Dice: 0.4748 | softDice: 0.4299 | clDice: 0.5204 | softclDice: 0.5129 | IoU: 0.3118 | Tversky: 0.4748 | Hausdorff: 233.1907 | HD95: 37.1015 | LR: 0.000250
2025-08-16 17:54:03 INFO Epoch 030 | Train Loss: 0.3539 | Val Loss: 0.5619 | Dice: 0.4835 | softDice: 0.4369 | clDice: 0.5314 | softclDice: 0.5023 | IoU: 0.3193 | Tversky: 0.4835 | Hausdorff: 366.5484 | HD95: 36.1458 | LR: 0.000250
2025-08-16 17:56:48 INFO Epoch 031 | Train Loss: 0.3527 | Val Loss: 0.5606 | Dice: 0.4815 | softDice: 0.4368 | clDice: 0.5301 | softclDice: 0.5030 | IoU: 0.3175 | Tversky: 0.4815 | Hausdorff: 236.0028 | HD95: 36.9671 | LR: 0.000125
2025-08-16 17:59:33 INFO Epoch 032 | Train Loss: 0.3502 | Val Loss: 0.5615 | Dice: 0.4739 | softDice: 0.4318 | clDice: 0.5176 | softclDice: 0.5125 | IoU: 0.3110 | Tversky: 0.4739 | Hausdorff: 234.3973 | HD95: 36.2300 | LR: 0.000125
2025-08-16 18:02:16 INFO Epoch 033 | Train Loss: 0.3481 | Val Loss: 0.5618 | Dice: 0.4779 | softDice: 0.4351 | clDice: 0.5215 | softclDice: 0.5083 | IoU: 0.3144 | Tversky: 0.4779 | Hausdorff: 291.9742 | HD95: 36.0318 | LR: 0.000125
2025-08-16 18:04:59 INFO Epoch 034 | Train Loss: 0.3450 | Val Loss: 0.5623 | Dice: 0.4739 | softDice: 0.4348 | clDice: 0.5171 | softclDice: 0.5122 | IoU: 0.3110 | Tversky: 0.4739 | Hausdorff: 372.9762 | HD95: 38.2408 | LR: 0.000125
2025-08-16 18:07:45 INFO Epoch 035 | Train Loss: 0.3490 | Val Loss: 0.5619 | Dice: 0.4655 | softDice: 0.4259 | clDice: 0.5042 | softclDice: 0.5228 | IoU: 0.3038 | Tversky: 0.4655 | Hausdorff: 436.8908 | HD95: 41.2714 | LR: 0.000125
2025-08-16 18:10:30 INFO Epoch 036 | Train Loss: 0.3475 | Val Loss: 0.5634 | Dice: 0.4714 | softDice: 0.4296 | clDice: 0.5138 | softclDice: 0.5170 | IoU: 0.3089 | Tversky: 0.4714 | Hausdorff: 439.5486 | HD95: 38.2285 | LR: 0.000125
2025-08-16 18:13:16 INFO Epoch 037 | Train Loss: 0.3441 | Val Loss: 0.5619 | Dice: 0.4709 | softDice: 0.4309 | clDice: 0.5127 | softclDice: 0.5147 | IoU: 0.3084 | Tversky: 0.4709 | Hausdorff: 339.3761 | HD95: 35.8964 | LR: 0.000063
2025-08-16 18:15:56 INFO Epoch 038 | Train Loss: 0.3429 | Val Loss: 0.5629 | Dice: 0.4728 | softDice: 0.4325 | clDice: 0.5146 | softclDice: 0.5135 | IoU: 0.3101 | Tversky: 0.4728 | Hausdorff: 380.2753 | HD95: 37.6697 | LR: 0.000063
2025-08-16 18:18:41 INFO Epoch 039 | Train Loss: 0.3443 | Val Loss: 0.5620 | Dice: 0.4718 | softDice: 0.4313 | clDice: 0.5111 | softclDice: 0.5158 | IoU: 0.3092 | Tversky: 0.4718 | Hausdorff: 459.6967 | HD95: 39.4959 | LR: 0.000063
2025-08-16 18:21:23 INFO Epoch 040 | Train Loss: 0.3407 | Val Loss: 0.5641 | Dice: 0.4727 | softDice: 0.4332 | clDice: 0.5137 | softclDice: 0.5134 | IoU: 0.3099 | Tversky: 0.4727 | Hausdorff: 416.8247 | HD95: 36.5318 | LR: 0.000063
2025-08-16 18:24:06 INFO Epoch 041 | Train Loss: 0.3420 | Val Loss: 0.5638 | Dice: 0.4669 | softDice: 0.4282 | clDice: 0.5060 | softclDice: 0.5207 | IoU: 0.3050 | Tversky: 0.4669 | Hausdorff: 378.1510 | HD95: 37.4858 | LR: 0.000063
2025-08-16 18:26:49 INFO Epoch 042 | Train Loss: 0.3414 | Val Loss: 0.5639 | Dice: 0.4667 | softDice: 0.4295 | clDice: 0.5042 | softclDice: 0.5198 | IoU: 0.3047 | Tversky: 0.4667 | Hausdorff: 423.0793 | HD95: 38.9026 | LR: 0.000063
2025-08-16 18:29:31 INFO Epoch 043 | Train Loss: 0.3383 | Val Loss: 0.5640 | Dice: 0.4669 | softDice: 0.4303 | clDice: 0.5043 | softclDice: 0.5206 | IoU: 0.3049 | Tversky: 0.4669 | Hausdorff: 415.3820 | HD95: 38.8075 | LR: 0.000031
2025-08-16 18:32:14 INFO Epoch 044 | Train Loss: 0.3372 | Val Loss: 0.5650 | Dice: 0.4628 | softDice: 0.4270 | clDice: 0.5009 | softclDice: 0.5233 | IoU: 0.3015 | Tversky: 0.4628 | Hausdorff: 416.7341 | HD95: 38.9307 | LR: 0.000031
2025-08-16 18:34:58 INFO Epoch 045 | Train Loss: 0.3381 | Val Loss: 0.5651 | Dice: 0.4628 | softDice: 0.4263 | clDice: 0.5016 | softclDice: 0.5239 | IoU: 0.3015 | Tversky: 0.4628 | Hausdorff: 420.7702 | HD95: 37.5265 | LR: 0.000031
2025-08-16 18:37:39 INFO Epoch 046 | Train Loss: 0.3357 | Val Loss: 0.5649 | Dice: 0.4656 | softDice: 0.4289 | clDice: 0.5046 | softclDice: 0.5201 | IoU: 0.3038 | Tversky: 0.4656 | Hausdorff: 411.7103 | HD95: 37.8005 | LR: 0.000031
2025-08-16 18:40:25 INFO Epoch 047 | Train Loss: 0.3357 | Val Loss: 0.5654 | Dice: 0.4625 | softDice: 0.4278 | clDice: 0.5002 | softclDice: 0.5249 | IoU: 0.3012 | Tversky: 0.4625 | Hausdorff: 377.7827 | HD95: 38.4434 | LR: 0.000031
2025-08-16 18:43:06 INFO Epoch 048 | Train Loss: 0.3354 | Val Loss: 0.5655 | Dice: 0.4667 | softDice: 0.4301 | clDice: 0.5027 | softclDice: 0.5226 | IoU: 0.3047 | Tversky: 0.4667 | Hausdorff: 412.1521 | HD95: 36.1405 | LR: 0.000031
2025-08-16 18:45:51 INFO Epoch 049 | Train Loss: 0.3353 | Val Loss: 0.5655 | Dice: 0.4655 | softDice: 0.4285 | clDice: 0.5036 | softclDice: 0.5231 | IoU: 0.3037 | Tversky: 0.4655 | Hausdorff: 378.8813 | HD95: 36.1391 | LR: 0.000016
2025-08-16 18:48:35 INFO Epoch 050 | Train Loss: 0.3336 | Val Loss: 0.5651 | Dice: 0.4634 | softDice: 0.4278 | clDice: 0.4999 | softclDice: 0.5257 | IoU: 0.3019 | Tversky: 0.4634 | Hausdorff: 408.9944 | HD95: 37.2821 | LR: 0.000016
2025-08-16 18:48:35 INFO Training completed.
2025-08-16 18:49:16 INFO Fold 1 results: Dice: 0.4780 | softDice: 0.4210 | clDice: 0.5224 | softclDice: 0.5166 | IoU: 0.3144 | Tversky: 0.4780 | Hausdorff: 231.6574 | HD95: 44.5729
2025-08-16 18:49:16 INFO ===== Fold 2 / 5 =====
2025-08-16 18:49:16 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet34', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 18:52:10 INFO Epoch 001 | Train Loss: 0.6041 | Val Loss: 0.6198 | Dice: 0.3732 | softDice: 0.2371 | clDice: 0.4295 | softclDice: 0.7772 | IoU: 0.2296 | Tversky: 0.3732 | Hausdorff: 459.7075 | HD95: 91.9039 | LR: 0.001000
2025-08-16 18:54:57 INFO Epoch 002 | Train Loss: 0.4368 | Val Loss: 0.5664 | Dice: 0.4181 | softDice: 0.3327 | clDice: 0.4499 | softclDice: 0.6237 | IoU: 0.2650 | Tversky: 0.4181 | Hausdorff: 301.7071 | HD95: 54.1027 | LR: 0.001000
2025-08-16 18:57:42 INFO Epoch 003 | Train Loss: 0.4023 | Val Loss: 0.5734 | Dice: 0.4149 | softDice: 0.3549 | clDice: 0.4483 | softclDice: 0.6084 | IoU: 0.2628 | Tversky: 0.4149 | Hausdorff: 327.7578 | HD95: 68.9946 | LR: 0.001000
2025-08-16 19:00:28 INFO Epoch 004 | Train Loss: 0.3909 | Val Loss: 0.5695 | Dice: 0.4158 | softDice: 0.3640 | clDice: 0.4488 | softclDice: 0.5922 | IoU: 0.2635 | Tversky: 0.4158 | Hausdorff: 336.9860 | HD95: 80.6466 | LR: 0.001000
2025-08-16 19:03:17 INFO Epoch 005 | Train Loss: 0.3869 | Val Loss: 0.5697 | Dice: 0.4520 | softDice: 0.3939 | clDice: 0.4938 | softclDice: 0.5543 | IoU: 0.2926 | Tversky: 0.4520 | Hausdorff: 334.7783 | HD95: 53.6025 | LR: 0.001000
2025-08-16 19:06:03 INFO Epoch 006 | Train Loss: 0.3802 | Val Loss: 0.5699 | Dice: 0.4622 | softDice: 0.4132 | clDice: 0.5103 | softclDice: 0.5293 | IoU: 0.3010 | Tversky: 0.4622 | Hausdorff: 270.4421 | HD95: 42.6585 | LR: 0.001000
2025-08-16 19:08:49 INFO Epoch 007 | Train Loss: 0.3787 | Val Loss: 0.5672 | Dice: 0.4425 | softDice: 0.3909 | clDice: 0.4775 | softclDice: 0.5618 | IoU: 0.2848 | Tversky: 0.4425 | Hausdorff: 316.2318 | HD95: 49.5806 | LR: 0.001000
2025-08-16 19:11:34 INFO Epoch 008 | Train Loss: 0.3781 | Val Loss: 0.5682 | Dice: 0.4629 | softDice: 0.4125 | clDice: 0.5044 | softclDice: 0.5342 | IoU: 0.3018 | Tversky: 0.4629 | Hausdorff: 314.8317 | HD95: 43.3667 | LR: 0.000500
2025-08-16 19:14:20 INFO Epoch 009 | Train Loss: 0.3717 | Val Loss: 0.5669 | Dice: 0.4780 | softDice: 0.4204 | clDice: 0.5252 | softclDice: 0.5170 | IoU: 0.3145 | Tversky: 0.4780 | Hausdorff: 289.7387 | HD95: 34.7706 | LR: 0.000500
2025-08-16 19:17:06 INFO Epoch 010 | Train Loss: 0.3687 | Val Loss: 0.5671 | Dice: 0.4617 | softDice: 0.4122 | clDice: 0.5011 | softclDice: 0.5356 | IoU: 0.3008 | Tversky: 0.4617 | Hausdorff: 298.8742 | HD95: 41.1157 | LR: 0.000500
2025-08-16 19:19:52 INFO Epoch 011 | Train Loss: 0.3701 | Val Loss: 0.5681 | Dice: 0.4720 | softDice: 0.4260 | clDice: 0.5159 | softclDice: 0.5172 | IoU: 0.3095 | Tversky: 0.4720 | Hausdorff: 276.0322 | HD95: 41.4174 | LR: 0.000500
2025-08-16 19:22:40 INFO Epoch 012 | Train Loss: 0.3702 | Val Loss: 0.5681 | Dice: 0.4763 | softDice: 0.4264 | clDice: 0.5267 | softclDice: 0.5106 | IoU: 0.3131 | Tversky: 0.4763 | Hausdorff: 270.5886 | HD95: 33.7618 | LR: 0.000500
2025-08-16 19:25:28 INFO Epoch 013 | Train Loss: 0.3704 | Val Loss: 0.5710 | Dice: 0.4634 | softDice: 0.4184 | clDice: 0.5075 | softclDice: 0.5225 | IoU: 0.3022 | Tversky: 0.4634 | Hausdorff: 291.4317 | HD95: 34.7588 | LR: 0.000500
2025-08-16 19:28:14 INFO Epoch 014 | Train Loss: 0.3696 | Val Loss: 0.5663 | Dice: 0.4711 | softDice: 0.4235 | clDice: 0.5146 | softclDice: 0.5198 | IoU: 0.3088 | Tversky: 0.4711 | Hausdorff: 266.5713 | HD95: 40.6265 | LR: 0.000500
2025-08-16 19:31:00 INFO Epoch 015 | Train Loss: 0.3664 | Val Loss: 0.5690 | Dice: 0.4665 | softDice: 0.4205 | clDice: 0.5101 | softclDice: 0.5241 | IoU: 0.3048 | Tversky: 0.4665 | Hausdorff: 283.4602 | HD95: 38.0752 | LR: 0.000500
2025-08-16 19:33:48 INFO Epoch 016 | Train Loss: 0.3637 | Val Loss: 0.5688 | Dice: 0.4719 | softDice: 0.4251 | clDice: 0.5194 | softclDice: 0.5181 | IoU: 0.3093 | Tversky: 0.4719 | Hausdorff: 286.0048 | HD95: 36.0098 | LR: 0.000500
2025-08-16 19:36:35 INFO Epoch 017 | Train Loss: 0.3660 | Val Loss: 0.5684 | Dice: 0.4712 | softDice: 0.4265 | clDice: 0.5172 | softclDice: 0.5152 | IoU: 0.3087 | Tversky: 0.4712 | Hausdorff: 287.8461 | HD95: 36.6710 | LR: 0.000500
2025-08-16 19:39:24 INFO Epoch 018 | Train Loss: 0.3629 | Val Loss: 0.5685 | Dice: 0.4668 | softDice: 0.4203 | clDice: 0.5124 | softclDice: 0.5226 | IoU: 0.3051 | Tversky: 0.4668 | Hausdorff: 265.7546 | HD95: 38.3092 | LR: 0.000500
2025-08-16 19:42:09 INFO Epoch 019 | Train Loss: 0.3634 | Val Loss: 0.5673 | Dice: 0.4713 | softDice: 0.4278 | clDice: 0.5137 | softclDice: 0.5164 | IoU: 0.3090 | Tversky: 0.4713 | Hausdorff: 296.4381 | HD95: 35.2298 | LR: 0.000500
2025-08-16 19:44:54 INFO Epoch 020 | Train Loss: 0.3619 | Val Loss: 0.5687 | Dice: 0.4629 | softDice: 0.4212 | clDice: 0.5065 | softclDice: 0.5242 | IoU: 0.3019 | Tversky: 0.4629 | Hausdorff: 283.9813 | HD95: 48.6943 | LR: 0.000250
2025-08-16 19:47:41 INFO Epoch 021 | Train Loss: 0.3615 | Val Loss: 0.5668 | Dice: 0.4742 | softDice: 0.4270 | clDice: 0.5173 | softclDice: 0.5165 | IoU: 0.3114 | Tversky: 0.4742 | Hausdorff: 278.2572 | HD95: 34.3739 | LR: 0.000250
2025-08-16 19:50:30 INFO Epoch 022 | Train Loss: 0.3586 | Val Loss: 0.5668 | Dice: 0.4763 | softDice: 0.4333 | clDice: 0.5197 | softclDice: 0.5113 | IoU: 0.3131 | Tversky: 0.4763 | Hausdorff: 259.9018 | HD95: 33.8913 | LR: 0.000250
2025-08-16 19:53:23 INFO Epoch 023 | Train Loss: 0.3601 | Val Loss: 0.5677 | Dice: 0.4754 | softDice: 0.4315 | clDice: 0.5187 | softclDice: 0.5134 | IoU: 0.3123 | Tversky: 0.4754 | Hausdorff: 263.6060 | HD95: 32.3348 | LR: 0.000250
2025-08-16 19:56:11 INFO Epoch 024 | Train Loss: 0.3591 | Val Loss: 0.5683 | Dice: 0.4793 | softDice: 0.4364 | clDice: 0.5268 | softclDice: 0.5037 | IoU: 0.3156 | Tversky: 0.4793 | Hausdorff: 273.2863 | HD95: 32.7971 | LR: 0.000250
2025-08-16 19:58:58 INFO Epoch 025 | Train Loss: 0.3576 | Val Loss: 0.5686 | Dice: 0.4732 | softDice: 0.4305 | clDice: 0.5156 | softclDice: 0.5150 | IoU: 0.3105 | Tversky: 0.4732 | Hausdorff: 270.5056 | HD95: 35.2100 | LR: 0.000250
2025-08-16 20:01:44 INFO Epoch 026 | Train Loss: 0.3558 | Val Loss: 0.5684 | Dice: 0.4770 | softDice: 0.4346 | clDice: 0.5213 | softclDice: 0.5080 | IoU: 0.3136 | Tversky: 0.4770 | Hausdorff: 260.3001 | HD95: 32.5483 | LR: 0.000125
2025-08-16 20:04:32 INFO Epoch 027 | Train Loss: 0.3525 | Val Loss: 0.5686 | Dice: 0.4784 | softDice: 0.4341 | clDice: 0.5244 | softclDice: 0.5076 | IoU: 0.3149 | Tversky: 0.4784 | Hausdorff: 266.4391 | HD95: 33.8340 | LR: 0.000125
2025-08-16 20:07:19 INFO Epoch 028 | Train Loss: 0.3493 | Val Loss: 0.5697 | Dice: 0.4752 | softDice: 0.4359 | clDice: 0.5170 | softclDice: 0.5100 | IoU: 0.3122 | Tversky: 0.4752 | Hausdorff: 259.4432 | HD95: 35.8122 | LR: 0.000125
